,preco_imov,id_imov,cidade,endereco,titulo_imov,vaga,banheiro,etc_apart,condominio,iptu
0,R$ 508.800,Imóvel 9QS7D1,Apartamento em São Paulo,Rua Oscar Freire,"Apartamento à venda em Pinheiros com 18 m², 1 quarto",1 Banheiro,Varanda,Indisponivel,R$ 300/mês,R$ 1.500/ano
0,R$ 1.500.000,Imóvel 1P5LLQX,Apartamento em São Paulo,Rua Artur Prado,"Apartamento à venda em Bela Vista com 192 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Posição da unidade,R$ 2.456/mês,R$ 440/mês
0,R$ 1.750.000,Imóvel 1PZBT1V,Apartamento em São Paulo,Rua Piracema,"Apartamento à venda em Santana com 135 m², 3 quartos, 3 suítes, 2 vagas",2 vagas,4 Banheiros,Indisponivel,R$ 1.018/mês,R$ 726/ano
0,R$ 530.000,Imóvel 167NCIB,Apartamento em São Paulo,Rua Tuim,"Apartamento à venda em Moema Pássaros com 32 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 1.300/mês,R$ 250/mês
0,R$ 1.590.000,Imóvel 1Q7DWGT,Apartamento em São Paulo,Rua Ministro Luiz Gallotti,"Apartamento à venda em Brooklin com 79 m², 2 quartos, 2 suítes, 1 vaga",1 vaga,3 Banheiros,Indisponivel,R$ 750/mês,R$ 2.400/ano
0,R$ 1.808.600,Imóvel 1866MRC,Apartamento em São Paulo,Rua Professor Rodolfo São Tiago,"Apartamento à venda em Belém com 126 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Lavabo,R$ 963/mês,R$ 4.651/ano
0,R$ 1.659.803,Imóvel 1PI0UPC,Apartamento em São Paulo,Avenida Dom Pedro I,"Apartamento à venda em Ipiranga com 109 m², 3 quartos, 3 suítes, 2 vagas",2 vagas,4 Banheiros,Lavabo,R$ 800/mês,R$ 7.000/ano
0,R$ 351.618,Imóvel 8CEKVY,Apartamento em São Paulo,Alameda Jauaperi,"Apartamento à venda em Moema Pássaros com 21 m², 1 quarto, 1 suíte",1 Banheiro,Varanda,Indisponivel,R$ 450/mês,R$ 1.000/ano
0,R$ 954.000,Imóvel 1LG22Y8,Apartamento em São Paulo,Rua Margarida de Lima,"Apartamento à venda em Tatuapé com 89 m², 2 quartos, 2 suítes, 2 vagas",2 vagas,3 Banheiros,Lavabo,R$ 698/mês,R$ 279/mês
0,R$ 550.000,Imóvel LFTKQ4,Apartamento em São Paulo,Avenida dos Carinás,"Apartamento à venda em Moema Índios com 26 m², 1 quarto",1 Banheiro,"Metrô próximo
estação a 370m",Indisponivel,R$ 500/mês,R$ 1.500/ano
0,R$ 830.000,Imóvel 18SN52J,Apartamento em São Paulo,Rua do Parque,"Apartamento à venda em Ipiranga com 78 m², 3 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 750/mês,Isento
0,R$ 1.100.000,Imóvel 16H4S07,Apartamento em São Paulo,Rua Cardeal Arcoverde,"Apartamento à venda em Pinheiros com 105 m², 6 quartos",2 Banheiros,"Metrô próximo
estação a 491m",Indisponivel,R$ 500/mês,R$ 430/ano
0,R$ 3.752.400,Imóvel FVC0GG,Apartamento em São Paulo,Rua Jesuíno Arruda,"Apartamento à venda em Itaim Bibi com 210 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Lavabo,R$ 2.500/mês,R$ 999/ano
0,R$ 1.280.000,Imóvel 12JDOXJ,Apartamento em São Paulo,Avenida Santo Amaro,"Apartamento à venda em Campo Belo com 58 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,3 Banheiros,Indisponivel,R$ 850/mês,Isento
0,R$ 2.300.000,Imóvel 3V16P0,Apartamento em São Paulo,Rua Arizona,"Apartamento à venda em Brooklin com 135 m², 2 quartos, 2 suítes, 2 vagas",2 vagas,5 Banheiros,Indisponivel,R$ 1.300/mês,R$ 609/ano
0,R$ 4.500.000,Imóvel 1DFUCN2,Apartamento em São Paulo,Rua João Luís Vives,"Apartamento à venda em Chácara Klabin com 300 m², 4 quartos, 4 suítes, 6 vagas",6 vagas,9 Banheiros,Indisponivel,R$ 5.800/mês,R$ 2.783/ano
0,R$ 882.979,Imóvel 1ESWTEI,Apartamento em São Paulo,Rua Alves Guimarães,"Apartamento à venda em Pinheiros com 33 m², 1 quarto",1 Banheiro,"Sol da manhã
na sala",Posição da unidade,R$ 500/mês,Isento
0,R$ 2.300.000,Imóvel 1T68J8Q,Apartamento em São Paulo,Rua Sabará,"Apartamento à venda em Higienópolis com 244 m², 4 quartos, 1 suíte, 2 vagas",2 vagas,4 Banheiros,Lavabo,R$ 3.174/mês,R$ 1.260/mês
0,R$ 1.692.000,Imóvel 19YOE28,Apartamento em São Paulo,Rua João Moura,"Apartamento à venda em Pinheiros com 120 m², 3 quartos, 2 suítes, 1 vaga",1 vaga,3 Banheiros,Lavabo,R$ 520/mês,Isento
0,R$ 965.000,Imóvel VFRD99,Apartamento em São Paulo,Rua Vilela,"Apartamento à venda em Tatuapé com 92 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Indisponivel,R$ 770/mês,R$ 2.300/ano
0,R$ 713.000,Imóvel REV38U,Apartamento em São Paulo,Rua Fernandes Pinheiro,"Apartamento à venda em Tatuapé com 67 m², 2 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Lavabo,R$ 603/mês,R$ 300/mês
0,R$ 1.537.000,Imóvel 19KHK7T,Apartamento em São Paulo,Rua Gregório Serrão,"Apartamento à venda em Aclimação com 78 m², 2 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Indisponivel,R$ 1.000/mês,R$ 300/mês
0,R$ 1.680.000,Imóvel 1H4C5QD,Apartamento em São Paulo,Rua João de Souza Dias,"Apartamento à venda em Campo Belo com 182 m², 4 quartos, 1 suíte, 2 vagas",2 vagas,5 Banheiros,Indisponivel,R$ 1.910/mês,R$ 520/ano
0,R$ 1.500.000,Imóvel 7MHF9T,Apartamento em São Paulo,Rua Padre Machado,"Apartamento à venda em Bosque da Saúde com 92 m², 2 quartos, 2 suítes, 2 vagas",2 vagas,5 Banheiros,Indisponivel,R$ 850/mês,R$ 400/ano
0,R$ 1.500.000,Imóvel BVB6Y5,Apartamento em São Paulo,Rua Francisco Leitão,"Apartamento à venda em Pinheiros com 71 m², 2 quartos, 2 vagas",2 vagas,1 Banheiro,Vista da Sala,R$ 1.633/mês,R$ 458/ano
0,R$ 2.990.000,Imóvel 13N9GJ2,Apartamento em São Paulo,Rua Pensilvânia,"Apartamento à venda em Brooklin com 200 m², 3 quartos, 3 suítes, 3 vagas",3 vagas,4 Banheiros,Lavabo,R$ 2.561/mês,R$ 1.314/ano
0,R$ 1.000.000,Imóvel LKMPJB,Apartamento em São Paulo,Rua Bom Sucesso,"Apartamento à venda em Tatuapé com 72 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Lavabo,R$ 550/mês,R$ 1.200/ano
0,R$ 1.367.706,Imóvel 8XGGQT,Apartamento em São Paulo,Avenida Engenheiro Luiz Gomes Cardim Sangirardi,"Apartamento à venda em Aclimação com 180 m², 4 quartos, 2 suítes, 3 vagas",3 vagas,5 Banheiros,Lavabo,R$ 2.600/mês,R$ 14.167/ano
0,R$ 1.700.000,Imóvel PVLEB8,Apartamento em São Paulo,Rua Oscar Freire,"Apartamento à venda em Pinheiros com 175 m², 3 quartos, 1 suíte",3 Banheiros,"Metrô próximo
estação a 66m",Indisponivel,R$ 2.600/mês,R$ 400/ano
0,R$ 1.802.000,Imóvel 1D67QBR,Apartamento em São Paulo,Rua Cipriano Barata,"Apartamento à venda em Ipiranga com 142 m², 3 quartos, 3 suítes, 2 vagas",2 vagas,3 Banheiros,Lavabo,R$ 1.100/mês,R$ 5.900/ano
0,R$ 1.820.000,Imóvel 17ZHYSQ,Apartamento em São Paulo,Rua Alves Guimarães,"Apartamento à venda em Pinheiros com 101 m², 2 quartos, 2 suítes, 2 vagas",2 vagas,3 Banheiros,Lavabo,R$ 1.586/mês,R$ 5.770/ano
0,R$ 2.250.000,Imóvel 1MB60HE,Apartamento em São Paulo,Rua Álvaro Luís Roberto de Assumpção,"Apartamento à venda em Campo Belo com 236 m², 3 quartos, 1 suíte, 3 vagas",3 vagas,4 Banheiros,Lavabo,R$ 3.000/mês,R$ 13.500/ano
0,R$ 4.000.000,Imóvel 2S05L2,Apartamento em São Paulo,Rua José Maria Lisboa,"Apartamento à venda em Jardim América com 294 m², 3 quartos, 1 suíte, 3 vagas",3 vagas,3 Banheiros,Lavabo,R$ 5.500/mês,R$ 2.140/ano
0,R$ 1.450.000,Imóvel 1MJRVR2,Apartamento em São Paulo,Rua Doutor João Batista Soares de Faria,"Apartamento à venda em Santana com 132 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,4 Banheiros,Lavabo,R$ 1.350/mês,R$ 4.600/ano
0,R$ 600.000,Imóvel 32J2ZY,Apartamento em São Paulo,Rua Celso de Azevedo Marques,"Apartamento à venda em Mooca com 183 m², 4 quartos, 2 vagas",2 vagas,2 Banheiros,Lavabo,R$ 750/mês,Isento
0,R$ 179.000,Imóvel OOB3ZJ,Apartamento em São Paulo,Rua Costa Barros,"Apartamento à venda em Vila Prudente com 39 m², 1 quarto",1 Banheiro,Vagas,Indisponivel,R$ 100/mês,Isento
0,R$ 2.100.000,Imóvel 12ELVWZ,Apartamento em São Paulo,Rua Berto Conde,"Apartamento à venda em Saúde com 300 m², 4 quartos, 3 suítes, 4 vagas",4 vagas,5 Banheiros,Lavabo,R$ 3.500/mês,R$ 1.300/mês
0,R$ 1.500.000,Imóvel Y968XW,Apartamento em São Paulo,Rua Pedroso Alvarenga,"Apartamento à venda em Itaim Bibi com 111 m², 3 quartos, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 1.300/mês,R$ 313/mês
0,R$ 135.000,Imóvel 1NSWT5V,Apartamento em São Paulo,Rua Maria Carlota,"Apartamento à venda em Penha com 45 m², 1 quarto",1 Banheiro,"Metrô próximo
estação a 384m",Indisponivel,R$ 180/mês,Isento
0,R$ 4.600.000,Imóvel 1HVCUYF,Apartamento em São Paulo,Avenida Doutor Cardoso de Melo,"Apartamento à venda em Vila Olímpia com 210 m², 3 quartos, 3 suítes, 4 vagas",4 vagas,5 Banheiros,Lavabo,R$ 1.800/mês,R$ 15.500/ano
0,R$ 780.000,Imóvel PI8HAG,Apartamento em São Paulo,Avenida Bosque da Saúde,"Apartamento à venda em Saúde com 65 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Vista da Sala,R$ 650/mês,R$ 23/mês
0,R$ 2.000.000,Imóvel 14W4B8C,Apartamento em São Paulo,Alameda Franca,"Apartamento à venda em Jardim América com 81 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Lavabo,R$ 1.000/mês,R$ 10.000/mês
0,R$ 900.000,Imóvel IOW6SY,Apartamento em São Paulo,Rua Sete de Outubro,"Apartamento à venda em Carrão com 95 m², 3 quartos, 1 suíte, 1 vaga",1 vaga,3 Banheiros,Indisponivel,R$ 950/mês,R$ 600/ano
0,R$ 1.750.000,Imóvel ZZGT10,Apartamento em São Paulo,Rua Gabriele D'Annunzio,"Apartamento à venda em Campo Belo com 89 m², 2 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Lavabo,R$ 1.200/mês,Isento
0,R$ 883.200,Imóvel 127CCL9,Apartamento em São Paulo,Rua Caio Prado,"Apartamento à venda em Bela Vista com 62 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 640/mês,R$ 11/mês
0,R$ 1.600.000,Imóvel N3QJWX,Apartamento em São Paulo,Rua Estado de Israel,"Apartamento à venda em Vila Clementino com 170 m², 3 quartos, 2 suítes, 2 vagas",2 vagas,4 Banheiros,Lavabo,R$ 2.000/mês,R$ 5.000/ano
0,R$ 1.500.000,Imóvel HO6VBI,Apartamento em São Paulo,Alameda Ribeirão Preto,"Apartamento à venda em Bela Vista com 160 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,4 Banheiros,Lavabo,R$ 1.500/mês,R$ 830/mês
0,R$ 3.000.000,Imóvel 1OOEMIH,Apartamento em São Paulo,Rua Fábia,"Apartamento à venda em Lapa com 223 m², 4 quartos, 3 suítes, 4 vagas",4 vagas,6 Banheiros,Indisponivel,R$ 2.100/mês,R$ 75/ano
0,R$ 2.350.000,Imóvel 11MWSB9,Apartamento em São Paulo,Rua Vicente Romano,"Apartamento à venda em Mooca com 204 m², 3 quartos, 3 suítes, 4 vagas",4 vagas,5 Banheiros,Lavabo,R$ 2.900/mês,R$ 13.200/ano
0,R$ 118.000,Imóvel FW68H2,Apartamento em São Paulo,Largo General Osório,"Apartamento à venda em República com 22 m², 1 quarto",1 Banheiro,"Metrô próximo
estação a 451m",Indisponivel,R$ 300/mês,R$ 1.650/ano
0,R$ 2.000.000,Imóvel 14LUMTN,Apartamento em São Paulo,Rua Arizona,"Apartamento à venda em Brooklin com 134 m², 3 quartos, 3 suítes, 2 vagas",2 vagas,4 Banheiros,Lavabo,R$ 1.300/mês,R$ 7.380/ano
0,R$ 1.696.000,Imóvel Y0JCV0,Apartamento em São Paulo,Rua Apinajés,"Apartamento à venda em Perdizes com 123 m², 4 quartos, 2 suítes, 3 vagas",3 vagas,5 Banheiros,Indisponivel,R$ 1.250/mês,R$ 500/ano
0,R$ 535.000,Imóvel 1QBJR66,Apartamento em São Paulo,Praça da República,"Apartamento à venda em República com 29 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 580/mês,R$ 480/ano
0,R$ 2.750.000,Imóvel MG4LHB,Apartamento em São Paulo,Rua Bartira,"Apartamento à venda em Perdizes com 316 m², 4 quartos, 1 suíte, 2 vagas",2 vagas,4 Banheiros,Lavabo,R$ 3.000/mês,R$ 761/ano
0,R$ 586.000,Imóvel 1QYUPXZ,Apartamento em São Paulo,Rua Curuena,"Apartamento à venda em Vila Formosa com 65 m², 3 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 450/mês,R$ 7.900/ano
0,R$ 1.730.000,Imóvel 1DOEKCH,Apartamento em São Paulo,Alameda Itu,"Apartamento à venda em Jardim Paulista com 177 m², 3 quartos, 1 suíte, 1 vaga",1 vaga,3 Banheiros,Lavabo,R$ 2.350/mês,R$ 700/ano
0,R$ 700.000,Imóvel 345ETV,Apartamento em São Paulo,Rua Conselheiro Moreira de Barros,"Apartamento à venda em Santana com 100 m², 3 quartos, 1 vaga",1 vaga,3 Banheiros,Indisponivel,R$ 900/mês,R$ 50/ano
0,R$ 1.700.000,Imóvel 1T6I3JA,Apartamento em São Paulo,Rua Itacema,"Apartamento à venda em Itaim Bibi com 129 m², 3 quartos, 1 suíte, 1 vaga",1 vaga,4 Banheiros,Indisponivel,R$ 1.480/mês,R$ 410/ano
0,R$ 2.650.000,Imóvel MYKS0Q,Apartamento em São Paulo,Rua Volta Redonda,"Apartamento à venda em Campo Belo com 180 m², 3 quartos, 3 suítes, 3 vagas",3 vagas,5 Banheiros,Lavabo,R$ 1.800/mês,R$ 10.100/ano
0,R$ 175.000,Imóvel JHFF5C,Apartamento em São Paulo,Rua Costa Barros,"Apartamento à venda em Vila Prudente com 39 m², 1 quarto",1 Banheiro,Vagas,Indisponivel,R$ 100/mês,Isento
0,R$ 296.800,Imóvel 4IFJRM,Apartamento em São Paulo,Rua Auriverde,"Apartamento à venda em Ipiranga com 52 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 450/mês,Isento
0,R$ 970.000,Imóvel 1UTJRT9,Apartamento em São Paulo,Rua Emílio Mallet,"Apartamento à venda em Tatuapé com 93 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Indisponivel,R$ 815/mês,R$ 292/ano
0,R$ 1.166.000,Imóvel 1ICV8T8,Apartamento em São Paulo,Alameda Joaquim Eugênio de Lima,"Apartamento à venda em Bela Vista com 90 m², 3 quartos, 2 suítes, 1 vaga",1 vaga,2 Banheiros,Lavabo,R$ 1.027/mês,R$ 354/mês
0,R$ 752.600,Imóvel 11KMPS5,Apartamento em São Paulo,Rua Pedro Doll,"Apartamento à venda em Santana com 90 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Indisponivel,R$ 1.020/mês,R$ 3.380/ano
0,R$ 2.660.000,Imóvel CJOXS3,Apartamento em São Paulo,Rua Itapaiuna,"Apartamento à venda em Vila Andrade com 210 m², 4 quartos, 4 suítes, 4 vagas",4 vagas,5 Banheiros,Lavabo,R$ 3.180/mês,R$ 10.440/ano
0,R$ 1.579.400,Imóvel PLEH3Q,Apartamento em São Paulo,Rua Eleonora Cintra,"Apartamento à venda em Vila Formosa com 130 m², 3 quartos, 3 suítes, 3 vagas",3 vagas,3 Banheiros,Lavabo,R$ 1.363/mês,R$ 992/mês
0,R$ 600.000,Imóvel EWL36S,Apartamento em São Paulo,Rua Curuena,"Apartamento à venda em Vila Formosa com 65 m², 3 quartos, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 478/mês,R$ 7.800/ano
0,R$ 1.250.000,Imóvel 1QN7474,Apartamento em São Paulo,Avenida Engenheiro Thomaz Magalhães,"Apartamento à venda em Vila Prudente com 136 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Lavabo,R$ 650/mês,R$ 1.222/ano
0,R$ 2.550.000,Imóvel 1OYVYEZ,Apartamento em São Paulo,Rua Marc Chagall,"Apartamento à venda em Barra Funda com 157 m², 4 quartos, 3 suítes, 2 vagas",2 vagas,5 Banheiros,Lavabo,R$ 1.100/mês,R$ 423/ano
0,R$ 590.000,Imóvel 1MIOH6P,Apartamento em São Paulo,Rua Curuena,"Apartamento à venda em Vila Formosa com 67 m², 3 quartos, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 490/mês,R$ 7.500/ano
0,R$ 900.000,Imóvel 18UJ9D0,Apartamento em São Paulo,Rua Dona Brígida,"Apartamento à venda em Aclimação com 82 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,4 Banheiros,Lavabo,R$ 1.500/mês,R$ 373/ano
0,R$ 2.490.000,Imóvel NK5LUV,Apartamento em São Paulo,Rua Michigan,"Apartamento à venda em Brooklin com 131 m², 3 quartos, 3 suítes, 2 vagas",2 vagas,3 Banheiros,Lavabo,R$ 1.200/mês,R$ 250/mês
0,R$ 550.000,Imóvel 18I17ZJ,Apartamento em São Paulo,Rua Curuena,"Apartamento à venda em Vila Formosa com 65 m², 3 quartos, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 485/mês,R$ 7.500/ano
0,R$ 3.100.000,Imóvel 18NI101,Apartamento em São Paulo,Rua Realengo,"Apartamento à venda em Vila Madalena com 297 m², 4 quartos, 4 suítes, 3 vagas",3 vagas,9 Banheiros,Indisponivel,R$ 2.500/mês,R$ 1.200/ano
0,R$ 2.020.000,Imóvel 9R17NL,Apartamento em São Paulo,Rua Fernão Dias,"Apartamento à venda em Pinheiros com 84 m², 1 quarto, 1 suíte, 2 vagas",2 vagas,1 Banheiro,Lavabo,R$ 1.434/mês,R$ 482/mês
0,R$ 550.000,Imóvel 1BIXBD9,Apartamento em São Paulo,Avenida Cotovia,"Apartamento à venda em Moema Pássaros com 26 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 534/mês,R$ 105/mês
0,R$ 2.150.000,Imóvel 16L07LA,Apartamento em São Paulo,Avenida Rebouças,"Apartamento à venda em Jardim América com 162 m², 3 quartos, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 618/mês,R$ 437/ano
0,R$ 1.580.000,Imóvel S0UMT6,Apartamento em São Paulo,Rua Doutor Clementino,"Apartamento à venda em Belém com 134 m², 3 quartos, 1 suíte, 3 vagas",3 vagas,3 Banheiros,Lavabo,R$ 890/mês,R$ 4.030/ano
0,R$ 530.000,Imóvel 1WNJXXE,Apartamento em São Paulo,Rua Iguatemi,"Apartamento à venda em Itaim Bibi com 28 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 1.200/mês,R$ 233/mês
0,R$ 1.489.000,Imóvel 1619ZC7,Apartamento em São Paulo,Avenida Angélica,"Apartamento à venda em Bela Vista com 83 m², 1 quarto, 1 suíte, 2 vagas",2 vagas,3 Banheiros,Indisponivel,R$ 1.714/mês,R$ 490/ano
0,R$ 2.700.000,Imóvel 11KK995,Apartamento em São Paulo,Rua Doutor Albuquerque Lins,"Apartamento à venda em Santa Cecília com 278 m², 4 quartos, 2 suítes, 2 vagas",2 vagas,4 Banheiros,Indisponivel,R$ 3.600/mês,R$ 1/ano
0,R$ 926.000,Imóvel 1LJV5CJ,Apartamento em São Paulo,Rua Pedro de Godói,"Apartamento à venda em Vila Prudente com 96 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Indisponivel,R$ 674/mês,R$ 3.200/ano
0,R$ 1.500.000,Imóvel 3ZA2EL,Apartamento em São Paulo,Rua Bimbarra,"Apartamento à venda em Vila Formosa com 221 m², 3 quartos, 1 suíte, 4 vagas",4 vagas,3 Banheiros,Lavabo,R$ 2.600/mês,R$ 11.000/ano
0,R$ 4.000.000,Imóvel 1DPESGJ,Apartamento em São Paulo,Rua Barão de Bocaina,"Apartamento à venda em Sumaré com 300 m², 4 quartos, 2 suítes, 4 vagas",4 vagas,6 Banheiros,Indisponivel,R$ 3.400/mês,R$ 34/ano
0,R$ 1.915.000,Imóvel 1283JEJ,Apartamento em São Paulo,Rua Conselheiro Brotero,"Apartamento à venda em Santa Cecília com 140 m², 4 quartos, 1 suíte, 2 vagas",2 vagas,3 Banheiros,Posição da unidade,R$ 2.400/mês,R$ 3.263/ano
0,R$ 1.200.000,Imóvel 1JU2VD2,Apartamento em São Paulo,Avenida Sabiá,"Apartamento à venda em Moema Pássaros com 90 m², 3 quartos, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 1.100/mês,R$ 136/mês
0,R$ 465.000,Imóvel Z149CW,Apartamento em São Paulo,Avenida Ibirapuera,"Apartamento à venda em Moema Pássaros com 26 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 1.390/mês,R$ 190/mês
0,R$ 1.400.005,Imóvel GOAW6V,Apartamento em São Paulo,Rua Doutor Fadlo Haidar,"Apartamento à venda em Vila Olímpia com 81 m², 3 quartos, 1 suíte, 1 vaga",1 vaga,3 Banheiros,Posição da unidade,R$ 1.375/mês,R$ 3.094/ano
0,R$ 450.000,Imóvel RCLIUD,Apartamento em São Paulo,Rua Humberto I,"Apartamento à venda em Vila Mariana com 21 m², 1 quarto",1 Banheiro,Varanda,Indisponivel,R$ 500/mês,R$ 800/ano
0,R$ 244.681,Imóvel ONBNMS,Apartamento em São Paulo,Rua Iguará,"Apartamento à venda em Vila Prudente com 28 m², 1 quarto",1 Banheiro,Vagas,Indisponivel,R$ 250/mês,Isento
0,R$ 1.500.000,Imóvel 1024379,Apartamento em São Paulo,Avenida Doutor Cardoso de Melo,"Apartamento à venda em Vila Olímpia com 72 m², 1 quarto, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Indisponivel,R$ 975/mês,R$ 7.000/ano
0,R$ 890.000,Imóvel 1FCR88J,Apartamento em São Paulo,Rua Tuiuti,"Apartamento à venda em Tatuapé com 81 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 880/mês,R$ 1.700/ano
0,R$ 500.000,Imóvel 13XG489,Apartamento em São Paulo,Avenida Roque Petroni Júnior,"Apartamento à venda em Brooklin com 25 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Vista da Sala,R$ 340/mês,R$ 340/mês
0,R$ 650.000,Imóvel LHD1T1,Apartamento em São Paulo,Rua Doutor Franco da Rocha,"Apartamento à venda em Perdizes com 35 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 780/mês,R$ 219/ano
0,R$ 1.299.000,Imóvel 19RJVFU,Apartamento em São Paulo,Rua Apinajés,"Apartamento à venda em Perdizes com 130 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,4 Banheiros,Lavabo,R$ 1.650/mês,R$ 3.000/ano
0,R$ 569.200,Imóvel C58IY0,Apartamento em São Paulo,Rua Curuena,"Apartamento à venda em Vila Formosa com 65 m², 3 quartos, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 475/mês,R$ 7.000/ano
0,R$ 1.290.000,Imóvel 1U3UQ2E,Apartamento em São Paulo,Rua Itacema,"Apartamento à venda em Itaim Bibi com 98 m², 3 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Chuveiro,R$ 1.393/mês,R$ 174/mês
0,R$ 605.000,Imóvel 1YVP0IS,Apartamento em São Paulo,Rua dos Pinheiros,"Apartamento à venda em Pinheiros com 31 m², 1 quarto",1 Banheiro,2 Varandas,Posição da unidade,R$ 250/mês,R$ 100/mês
0,R$ 1.700.000,Imóvel 1BFFH5K,Apartamento em São Paulo,Alameda Casa Branca,"Apartamento à venda em Jardim Paulista com 168 m², 3 quartos, 1 vaga",1 vaga,3 Banheiros,Indisponivel,R$ 1.727/mês,R$ 680/ano
0,R$ 1.790.000,Imóvel VS9SRR,Apartamento em São Paulo,Rua Princesa Isabel,"Apartamento à venda em Campo Belo com 158 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Lavabo,R$ 2.031/mês,R$ 823/mês
0,R$ 850.000,Imóvel X7OJ8V,Apartamento em São Paulo,Rua Guaraciaba,"Apartamento à venda em Carrão com 98 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Lavabo,R$ 929/mês,R$ 3.700/ano
0,R$ 800.000,Imóvel 1JN42M8,Apartamento em São Paulo,Rua Sete de Outubro,"Apartamento à venda em Carrão com 106 m², 3 quartos, 1 suíte, 1 vaga",1 vaga,3 Banheiros,Indisponivel,R$ 1.020/mês,R$ 720/ano
0,R$ 760.000,Imóvel VE5U0D,Apartamento em São Paulo,Rua Visconde de Inhomerim,"Apartamento à venda em Mooca com 74 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Vista da Sala,R$ 795/mês,R$ 2.135/ano
0,R$ 970.000,Imóvel 1S4XDDH,Apartamento em São Paulo,Avenida Nove de Julho,"Apartamento à venda em Jardim Paulista com 67 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Chuveiro,R$ 783/mês,R$ 212/mês
0,R$ 2.910.644,Imóvel 1F0Z5D0,Apartamento em São Paulo,Rua Coelho de Carvalho,"Apartamento à venda em Alto de Pinheiros com 227 m², 3 quartos, 1 suíte, 2 vagas",4 Banheiros,Mobiliado,Indisponivel,R$ 1.200/mês,R$ 200/ano
0,R$ 520.000,Imóvel 6F32OC,Apartamento em São Paulo,Alameda dos Jurupis,"Apartamento à venda em Moema Índios com 30 m², 1 quarto",1 Banheiro,"Portaria
24h",Vista da Sala,R$ 400/mês,R$ 200/mês
0,R$ 1.500.000,Imóvel GSPRMC,Apartamento em São Paulo,Rua Fradique Coutinho,"Apartamento à venda em Pinheiros com 110 m², 3 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 1.300/mês,R$ 1.000/ano
0,R$ 3.074.000,Imóvel SEJ0TO,Apartamento em São Paulo,Rua Diego de Castilho,"Apartamento à venda em Vila Andrade com 476 m², 4 quartos, 4 suítes, 5 vagas",5 vagas,5 Banheiros,Lavabo,R$ 5.200/mês,R$ 28.000/ano
